,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.571912013536379,0.583756345177665,0.571912013536379,0.6277495769881557,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.6057529610829103,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379
1,0.5736040609137056,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.583756345177665,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.5939086294416244,0.571912013536379,0.5752961082910322,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.5736040609137056,0.5820642978003384,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.5736040609137056,0.571912013536379,0.571912013536379,0.5922165820642978,0.5736040609137056,0.571912013536379
2,0.571912013536379,0.5888324873096447,0.7038917089678511,0.6920473773265652,0.6345177664974619,0.5989847715736041,0.571912013536379,0.6971235194585449,0.571912013536379,0.6514382402707276,0.6514382402707276,0.5989847715736041,0.571912013536379,0.571912013536379,0.5786802030456852,0.5854483925549916,0.6074450084602369,0.5888324873096447,0.5989847715736041,0.571912013536379,0.5769881556683587,0.571912013536379,0.6903553299492385,0.5769881556683587,0.6209813874788495,0.571912013536379,0.571912013536379,0.571912013536379,0.6006768189509306,0.6091370558375635,0.571912013536379,0.5905245346869712
3,0.5871404399323181,0.5972927241962775,0.571912013536379,0.571912013536379,0.571912013536379,0.6531302876480541,0.6006768189509306,0.571912013536379,0.6548223350253807,0.571912013536379,0.6666666666666666,0.6328257191201354,0.571912013536379,0.6598984771573604,0.5972927241962775,0.5752961082910322,0.6954314720812182,0.6023688663282571,0.571912013536379,0.571912013536379,0.5905245346869712,0.571912013536379,0.571912013536379,0.571912013536379,0.5888324873096447,0.571912013536379,0.571912013536379,0.571912013536379,0.571912013536379,0.6548223350253807,0.5736040609137056,0.5736040609137056
4,0.571912013536379,0.6209813874788495,0.7038917089678511,0.5922165820642978,0.571912013536379,0.6091370558375635,0.571912013536379,0.6531302876480541,0.7377326565143824,0.6192893401015228,0.5939086294416244,0.571912013536379,0.700507614213198,0.6175972927241963,0.5786802030456852,0.6565143824027073,0.5956006768189509,0.6598984771573604,0.7123519458544839,0.6362098138747885,0.5820642978003384,0.5956006768189509,0.5752961082910322,0.6565143824027073,0.571912013536379,0.7225042301184433,0.7241962774957699,0.5769881556683587,0.6988155668358714,0.5752961082910322,0.6802030456852792,0.7495769881556683
5,0.6040609137055838,0.7309644670050761,0.6446700507614214,0.5803722504230119,0.5989847715736041,0.571912013536379,0.6683587140439933,0.6565143824027073,0.571912013536379,0.6666666666666666,0.6209813874788495,0.6802030456852792,0.6734348561759729,0.6277495769881557,0.7495769881556683,0.6345177664974619,0.7461928934010152,0.6802030456852792,0.6920473773265652,0.6159052453468697,0.7072758037225042,0.622673434856176,0.626057529610829,0.6615905245346869,0.571912013536379,0.649746192893401,0.571912013536379,0.6649746192893401,0.571912013536379,0.6294416243654822,0.7072758037225042,0.7360406091370558
6,0.7360406091370558,0.7884940778341794,0.6818950930626058,0.6480541455160744,0.7411167512690355,0.7157360406091371,0.6903553299492385,0.571912013536379,0.571912013536379,0.6615905245346869,0.626057529610829,0.700507614213198,0.6175972927241963,0.700507614213198,0.7309644670050761,0.5820642978003384,0.7140439932318104,0.571912013536379,0.6125211505922166,0.5905245346869712,0.6988155668358714,0.6395939086294417,0.6734348561759729,0.6294416243654822,0.5854483925549916,0.7055837563451777,0.7241962774957699,0.7732656514382402,0.7648054145516074,0.7428087986463621,0.688663282571912,0.7461928934010152
7,0.6818950930626058,0.571912013536379,0.7681895093062606,0.571912013536379,0.7055837563451777,0.7580372250423012,0.6040609137055838,0.6666666666666666,0.7428087986463621,0.6954314720812182,0.7698815566835872,0.6565143824027073,0.6988155668358714,0.6192893401015228,0.7648054145516074,0.6649746192893401,0.6971235194585449,0.6091370558375635,0.6328257191201354,0.5685279187817259,0.7157360406091371,0.688663282571912,0.571912013536379,0.7614213197969543,0.5989847715736041,0.7326565143824028,0.571912013536379,0.7597292724196277,0.7021996615905245,0.6243654822335025,0.6751269035532995,0.7614213197969543
8,0.6818950930626058,0.5702199661590525,0.5685279187817259,0.7208121827411168,0.6277495769881557,0.754653130287648,0.7038917089678511,0.6142131979695431,0.7445008460236887,0.7157360406091371,0.5972927241962775,0.6514382402707276,0.751269035532995,0.739424703891709,0.6412859560067682,0.7648054145516074,0.7191201353637902,0.6971235194585449,0.5905245346869712,0.6531302876480541,0.7563451776649747,0.7038917089678511,0.6903553299492385,0.6869712351945855,0.7461928934010152,0.626057529610829,0.751269035532995,0.6548223350253807,0.6700507614213198,0.7597292724196277,0.6446700507614214,0.7225042301184433
9,0.7208121827411168,0.7377326565143824,0.5803722504230119,0.7106598984771574,0.6734348561759729,0.7309644670050761,0.6785109983079526,0.6971235194585449,0.6835871404399323,0.7140439932318104,0.6294416243654822,0.7918781725888325,0.7292724196277496,0.6835871404399323,0.7309644670050761,0.6802030456852792,0.7292724196277496,0.7597292724196277,0.6700507614213198,0.766497461928934,0.7800338409475466,0.6277495769881557,0.7360406091370558,0.7055837563451777,0.6920473773265652,0.6514382402707276,0.6480541455160744,0.7445008460236887,0.6818950930626058,0.7834179357021996,0.7072758037225042,0.571912013536379
