step,train_loss,train_accuracy,train_mean_token_accuracy
748,0.505158543586731,-1,0.78125
749,0.38096094131469727,-1,0.8125
750,0.45581090450286865,-1,0.84375
751,0.4530251622200012,-1,0.8125
752,0.3398248553276062,-1,0.90625
753,0.22331081330776215,-1,0.96875
754,0.3403206467628479,-1,0.84375
755,0.3998540937900543,-1,0.8125
756,0.46885746717453003,-1,0.8125
757,0.5181384682655334,-1,0.78125
758,0.3348250389099121,-1,0.875
759,0.6488602161407471,-1,0.65625
760,0.418099045753479,-1,0.84375
761,0.4023977220058441,-1,0.78125
762,0.35463055968284607,-1,0.8125
763,0.294758677482605,-1,0.875
764,0.3228362202644348,-1,0.90625
765,0.27112531661987305,-1,0.90625
766,0.5829363465309143,-1,0.71875
767,0.2213047444820404,-1,0.9375
768,0.43755751848220825,-1,0.8125
769,0.29915350675582886,-1,0.875
770,0.4733058214187622,-1,0.8125
771,0.3034256398677826,-1,0.875
772,0.33200863003730774,-1,0.90625
773,0.3822093605995178,-1,0.84375
774,0.27276575565338135,-1,0.90625
775,0.47694915533065796,-1,0.75
776,0.5172742009162903,-1,0.78125
777,0.3857424855232239,-1,0.78125
778,0.3040326237678528,-1,0.875
779,0.5323919057846069,-1,0.71875
780,0.6338298320770264,-1,0.65625
781,0.47631222009658813,-1,0.75
782,0.4288066327571869,-1,0.84375
783,0.3397029936313629,-1,0.875
784,0.4033130407333374,-1,0.84375
785,0.44600826501846313,-1,0.78125
786,0.4309435188770294,-1,0.8125
787,0.23136603832244873,-1,0.9375
788,0.41094735264778137,-1,0.8125
789,0.22120264172554016,-1,0.90625
790,0.4196699261665344,-1,0.8125
791,0.42136865854263306,-1,0.75
792,0.4668034315109253,-1,0.75
793,0.2973608374595642,-1,0.90625
794,0.4903734028339386,-1,0.75
795,0.4616903066635132,-1,0.8125
796,0.30087223649024963,-1,0.90625
797,0.40788009762763977,-1,0.84375
798,0.24942782521247864,-1,0.9375
799,0.5574305057525635,-1,0.6875
800,0.2862163782119751,-1,0.875
801,0.41818422079086304,-1,0.78125
802,0.34487205743789673,-1,0.875
803,0.44190841913223267,-1,0.75
804,0.3571162223815918,-1,0.78125
805,0.5098614692687988,-1,0.75
806,0.37378600239753723,-1,0.84375
807,0.4467845559120178,-1,0.78125
808,0.3451792597770691,-1,0.875
809,0.3867449462413788,-1,0.84375
810,0.28482627868652344,-1,0.875
811,0.4371926784515381,-1,0.8125
812,0.47236377000808716,-1,0.75
813,0.3392707109451294,-1,0.78125
814,0.3405812680721283,-1,0.84375
815,0.27041447162628174,-1,0.9375
816,0.3243168294429779,-1,0.875
817,0.41300737857818604,-1,0.75
818,0.6216223239898682,-1,0.625
819,0.3680930733680725,-1,0.8125
820,0.5250170230865479,-1,0.71875
821,0.3945484161376953,-1,0.8125
822,0.47827717661857605,-1,0.8125
823,0.40394115447998047,-1,0.84375
824,0.3702396750450134,-1,0.8125
825,0.49656158685684204,-1,0.8125
826,0.5797074437141418,-1,0.625
827,0.5875214338302612,-1,0.75
828,0.43999892473220825,-1,0.8125
829,0.3547768294811249,-1,0.8125
830,0.44306230545043945,-1,0.75
831,0.4245871901512146,-1,0.78125
832,0.3514697551727295,-1,0.875
833,0.43563851714134216,-1,0.8125
834,0.4077577292919159,-1,0.84375
835,0.4250826835632324,-1,0.8125
836,0.3443923592567444,-1,0.84375
837,0.3596581816673279,-1,0.78125
838,0.3848996162414551,-1,0.78125
839,0.4058254659175873,-1,0.78125
840,0.41530099511146545,-1,0.84375
841,0.40687882900238037,-1,0.78125
842,0.2724546492099762,-1,0.875
843,0.35982850193977356,-1,0.8125
844,0.5922253727912903,-1,0.65625
845,0.43188774585723877,-1,0.75
846,0.3350498080253601,-1,0.84375
847,0.5134007930755615,-1,0.78125
848,0.3693365454673767,-1,0.84375
849,0.33351531624794006,-1,0.84375
850,0.3134499192237854,-1,0.84375
851,0.20619457960128784,-1,0.9375
852,0.34259161353111267,-1,0.78125
853,0.377521812915802,-1,0.8125
854,0.2617320418357849,-1,0.90625
855,0.3844543695449829,-1,0.875
856,0.39567843079566956,-1,0.8125
857,0.14496764540672302,-1,0.9375
858,0.44812363386154175,-1,0.78125
859,0.48774638772010803,-1,0.71875
860,0.3080645799636841,-1,0.84375
861,0.4210807681083679,-1,0.71875
862,0.3950423002243042,-1,0.78125
863,0.5482569336891174,-1,0.75
864,0.3082588016986847,-1,0.90625
865,0.31140822172164917,-1,0.90625
866,0.36884668469429016,-1,0.84375
867,0.34412848949432373,-1,0.84375
868,0.3398256003856659,-1,0.84375
869,0.3862572908401489,-1,0.8125
870,0.3682623505592346,-1,0.84375
871,0.32724547386169434,-1,0.84375
872,0.32259508967399597,-1,0.84375
873,0.39185112714767456,-1,0.8125
874,0.2899564206600189,-1,0.875
875,0.308360755443573,-1,0.875
876,0.3932974636554718,-1,0.75
877,0.3715605139732361,-1,0.8125
878,0.3143483102321625,-1,0.875
879,0.4340117573738098,-1,0.84375
880,0.48395633697509766,-1,0.78125
881,0.5130590200424194,-1,0.75
882,0.3578374683856964,-1,0.90625
883,0.4977664351463318,-1,0.75
884,0.4634142220020294,-1,0.84375
885,0.40439847111701965,-1,0.875
886,0.2834751605987549,-1,0.90625
887,0.4545218348503113,-1,0.75
888,0.27516284584999084,-1,0.875
889,0.40490788221359253,-1,0.875
890,0.7500970363616943,-1,0.6875
891,0.37077465653419495,-1,0.875
892,0.2090187817811966,-1,0.90625
893,0.3508312702178955,-1,0.84375
894,0.32129621505737305,-1,0.90625
895,0.42083269357681274,-1,0.84375
896,0.37039339542388916,-1,0.8125
897,0.39477425813674927,-1,0.84375
898,0.33089524507522583,-1,0.84375
899,0.3997254967689514,-1,0.8125
900,0.3422899544239044,-1,0.875
901,0.3976852297782898,-1,0.8125
902,0.3147018253803253,-1,0.875
903,0.41080397367477417,-1,0.78125
904,0.49705249071121216,-1,0.71875
905,0.38145095109939575,-1,0.75
906,0.30222806334495544,-1,0.875
907,0.3607061207294464,-1,0.8125
908,0.4438546299934387,-1,0.84375
909,0.4229884147644043,-1,0.75
910,0.4465264678001404,-1,0.71875
911,0.4123549461364746,-1,0.78125
912,0.5020033717155457,-1,0.71875
913,0.5083398818969727,-1,0.6875
914,0.46903711557388306,-1,0.78125
915,0.3662509620189667,-1,0.84375
916,0.47121214866638184,-1,0.84375
917,0.22727176547050476,-1,0.90625
918,0.36465173959732056,-1,0.78125
919,0.28449833393096924,-1,0.84375
920,0.312999963760376,-1,0.875
921,0.6155403852462769,-1,0.75
922,0.5832230448722839,-1,0.75
923,0.42121341824531555,-1,0.8125
924,0.5252155661582947,-1,0.78125
925,0.5157876014709473,-1,0.75
926,0.4189205765724182,-1,0.78125
927,0.64253830909729,-1,0.71875
928,0.30869850516319275,-1,0.875
929,0.36999398469924927,-1,0.8125
930,0.4051588773727417,-1,0.78125
931,0.2807161211967468,-1,0.875
932,0.41395050287246704,-1,0.78125
933,0.33124539256095886,-1,0.90625
934,0.3520084023475647,-1,0.84375
935,0.37280625104904175,-1,0.875
936,0.5542564392089844,-1,0.71875
937,0.31368374824523926,-1,0.78125
938,0.3000049591064453,-1,0.84375
939,0.38410302996635437,-1,0.8125
940,0.3710503578186035,-1,0.78125
941,0.49135810136795044,-1,0.78125
942,0.42458778619766235,-1,0.8125
943,0.3584272265434265,-1,0.84375
944,0.3275105953216553,-1,0.875
945,0.35310354828834534,-1,0.78125
946,0.2997250258922577,-1,0.875
947,0.2515905797481537,-1,0.90625
948,0.4405685067176819,-1,0.75
949,0.3320191502571106,-1,0.78125
950,0.40499305725097656,-1,0.8125
951,0.3086444139480591,-1,0.875
952,0.2581039369106293,-1,0.875
953,0.5254610776901245,-1,0.78125
954,0.2966618537902832,-1,0.84375
955,0.6346426010131836,-1,0.5625
956,0.261563777923584,-1,0.875
957,0.3914913535118103,-1,0.78125
958,0.32810306549072266,-1,0.8125
959,0.49626070261001587,-1,0.78125
960,0.31244152784347534,-1,0.90625
961,0.48871755599975586,-1,0.78125
962,0.3184375464916229,-1,0.875
963,0.3046230971813202,-1,0.875
964,0.3851875364780426,-1,0.78125
965,0.2465456873178482,-1,0.875
966,0.3931329548358917,-1,0.84375
967,0.3281847834587097,-1,0.875
968,0.2849046587944031,-1,0.84375
969,0.2604565918445587,-1,0.84375
970,0.4286274313926697,-1,0.875
971,0.16894495487213135,-1,0.96875
972,0.4365083575248718,-1,0.8125
973,0.18299399316310883,-1,0.9375
974,0.14921849966049194,-1,0.9375
975,0.2935720980167389,-1,0.84375
976,0.46760469675064087,-1,0.78125
977,0.49921515583992004,-1,0.78125
978,0.473775178194046,-1,0.75
979,0.4987450838088989,-1,0.6875
980,0.4006112217903137,-1,0.78125
981,0.36372441053390503,-1,0.875
982,0.34376442432403564,-1,0.84375
983,0.2874009609222412,-1,0.9375
984,0.35735052824020386,-1,0.78125
985,0.3563411831855774,-1,0.84375
986,0.39682042598724365,-1,0.75
987,0.5105353593826294,-1,0.78125
988,0.2422378659248352,-1,0.90625
989,0.3860922157764435,-1,0.8125
990,0.42248648405075073,-1,0.84375
991,0.2826470136642456,-1,0.875
992,0.6476688981056213,-1,0.75
993,0.46859851479530334,-1,0.8125
994,0.4349607825279236,-1,0.78125
995,0.29209843277931213,-1,0.90625
996,0.16389907896518707,-1,0.9375
997,0.3200911283493042,-1,0.84375
998,0.3208521604537964,-1,0.90625
999,0.43185973167419434,-1,0.75
1000,0.2945123016834259,-1,0.90625
1001,0.5657776594161987,-1,0.71875
1002,0.5553732514381409,-1,0.65625
1003,0.41219794750213623,-1,0.875
1004,0.4880450367927551,-1,0.78125
1005,0.28891104459762573,-1,0.90625
1006,0.3908841013908386,-1,0.75
1007,0.18071414530277252,-1,0.96875
1008,0.3746054172515869,-1,0.875
1009,0.2649521231651306,-1,0.8125
1010,0.34415608644485474,-1,0.875
1011,0.36375007033348083,-1,0.84375
1012,0.38874363899230957,-1,0.875
1013,0.4863942265510559,-1,0.78125
1014,0.2793182134628296,-1,0.90625
1015,0.3995636999607086,-1,0.8125
1016,0.5026949644088745,-1,0.78125
1017,0.2527208924293518,-1,0.90625
1018,0.30654779076576233,-1,0.90625
1019,0.3225474953651428,-1,0.90625
1020,0.37643977999687195,-1,0.875
1021,0.487190306186676,-1,0.78125
1022,0.5716791749000549,-1,0.65625
1023,0.3063735365867615,-1,0.875
1024,0.33933570981025696,-1,0.84375
1025,0.2866678535938263,-1,0.9375
1026,0.5490955114364624,-1,0.75
1027,0.2743613123893738,-1,0.90625
1028,0.3497484624385834,-1,0.84375
1029,0.4122009873390198,-1,0.8125
1030,0.47685128450393677,-1,0.75
1031,0.5078054666519165,-1,0.8125
1032,0.43713676929473877,-1,0.875
1033,0.39067745208740234,-1,0.8125
1034,0.3946850299835205,-1,0.78125
1035,0.3775424361228943,-1,0.78125
1036,0.3984084129333496,-1,0.78125
1037,0.3426087200641632,-1,0.84375
1038,0.5524988174438477,-1,0.71875
1039,0.4396889805793762,-1,0.78125
1040,0.3005182445049286,-1,0.84375
1041,0.2521454989910126,-1,0.90625
1042,0.2943744957447052,-1,0.90625
1043,0.4288210868835449,-1,0.8125
1044,0.3594837784767151,-1,0.84375
1045,0.3303685784339905,-1,0.8125
1046,0.3079988956451416,-1,0.8125
1047,0.3002673387527466,-1,0.90625
1048,0.3282521963119507,-1,0.84375
1049,0.40556564927101135,-1,0.8125
1050,0.3300815522670746,-1,0.875
1051,0.2779906392097473,-1,0.875
1052,0.3404701352119446,-1,0.84375
1053,0.4542720913887024,-1,0.78125
1054,0.30602797865867615,-1,0.90625
1055,0.329252153635025,-1,0.875
1056,0.42204248905181885,-1,0.8125
1057,0.17646348476409912,-1,0.96875
1058,0.3339531123638153,-1,0.875
1059,0.35065504908561707,-1,0.8125
1060,0.3776216208934784,-1,0.75
1061,0.23017247021198273,-1,0.90625
1062,0.4024956226348877,-1,0.8125
1063,0.5195086598396301,-1,0.75
1064,0.6315209269523621,-1,0.75
1065,0.36087197065353394,-1,0.75
1066,0.34834733605384827,-1,0.875
1067,0.4354337155818939,-1,0.84375
1068,0.34538784623146057,-1,0.875
1069,0.4604112207889557,-1,0.8125
1070,0.40037867426872253,-1,0.78125
1071,0.36157846450805664,-1,0.78125
1072,0.30172014236450195,-1,0.8125
1073,0.3287234306335449,-1,0.875
1074,0.413229376077652,-1,0.875
1075,0.24663382768630981,-1,0.90625
1076,0.2062162607908249,-1,0.90625
1077,0.4823608994483948,-1,0.75
1078,0.6803663969039917,-1,0.75
1079,0.22133222222328186,-1,0.90625
1080,0.2687641680240631,-1,0.90625
1081,0.3494424819946289,-1,0.875
1082,0.3853722810745239,-1,0.875
1083,0.4438247084617615,-1,0.84375
1084,0.45561015605926514,-1,0.75
1085,0.23017558455467224,-1,0.9375
1086,0.41406309604644775,-1,0.8125
1087,0.39857906103134155,-1,0.90625
1088,0.4048197865486145,-1,0.8125
1089,0.20217573642730713,-1,0.96875
1090,0.3640667200088501,-1,0.875
1091,0.3155592978000641,-1,0.84375
1092,0.4157753586769104,-1,0.875
1093,0.26360559463500977,-1,0.90625
1094,0.38698604702949524,-1,0.8125
1095,0.3313576579093933,-1,0.875
1096,0.42731887102127075,-1,0.84375
1097,0.4040142297744751,-1,0.8125
1098,0.2920040488243103,-1,0.84375
1099,0.22025161981582642,-1,0.90625
1100,0.43430420756340027,-1,0.75
1101,0.2581518888473511,-1,0.875
1102,0.19722528755664825,-1,0.90625
1103,0.25599387288093567,-1,0.90625
1104,0.3957987427711487,-1,0.78125
1105,0.5260298252105713,-1,0.8125
1106,0.3818883001804352,-1,0.84375
1107,0.28065478801727295,-1,0.84375
1108,0.26237666606903076,-1,0.875
1109,0.2768591344356537,-1,0.90625
1110,0.27548566460609436,-1,0.875
1111,0.2970692813396454,-1,0.90625
1112,0.35691508650779724,-1,0.875
1113,0.2835499048233032,-1,0.84375
1114,0.1302749514579773,-1,0.9375
1115,0.5304239988327026,-1,0.78125
1116,0.5990008115768433,-1,0.6875
1117,0.17737673223018646,-1,0.9375
1118,0.415233850479126,-1,0.78125
1119,0.2915215790271759,-1,0.875
1120,0.29861414432525635,-1,0.90625
1121,0.419208288192749,-1,0.78125
1122,0.5123081207275391,-1,0.75
1123,0.3313404619693756,-1,0.84375
1124,0.358001172542572,-1,0.78125
1125,0.23601475358009338,-1,0.9375
1126,0.21594220399856567,-1,0.90625
1127,0.37993016839027405,-1,0.84375
1128,0.467146098613739,-1,0.8125
1129,0.6513607501983643,-1,0.71875
1130,0.38302138447761536,-1,0.78125
1131,0.3933814465999603,-1,0.875
1132,0.2526666522026062,-1,0.90625
1133,0.2807682156562805,-1,0.84375
1134,0.21189701557159424,-1,0.84375
1135,0.2755393981933594,-1,0.875
1136,0.3352420926094055,-1,0.875
1137,0.45775920152664185,-1,0.71875
1138,0.4925568699836731,-1,0.8125
1139,0.4467592239379883,-1,0.75
1140,0.37839534878730774,-1,0.8125
1141,0.5717805027961731,-1,0.71875
1142,0.466724693775177,-1,0.78125
1143,0.35504966974258423,-1,0.84375
1144,0.32042112946510315,-1,0.8125
1145,0.2724931240081787,-1,0.875
1146,0.4684453010559082,-1,0.8125
1147,0.2993979752063751,-1,0.875
1148,0.32190945744514465,-1,0.875
1149,0.24783670902252197,-1,0.90625
1150,0.39377403259277344,-1,0.78125
1151,0.22271332144737244,-1,0.875
1152,0.35324570536613464,-1,0.84375
1153,0.36999088525772095,-1,0.84375
1154,0.3403320908546448,-1,0.84375
1155,0.22114045917987823,-1,0.96875
1156,0.38249072432518005,-1,0.84375
1157,0.293911874294281,-1,0.875
1158,0.38545796275138855,-1,0.8125
1159,0.24441313743591309,-1,0.90625
1160,0.3776622414588928,-1,0.84375
1161,0.34943631291389465,-1,0.8125
1162,0.3842213451862335,-1,0.84375
1163,0.5133808851242065,-1,0.71875
1164,0.6474568247795105,-1,0.75
1165,0.33514130115509033,-1,0.875
1166,0.21176524460315704,-1,0.9375
1167,0.4638199210166931,-1,0.78125
1168,0.2799793779850006,-1,0.875
1169,0.22512920200824738,-1,0.9375
1170,0.3305636942386627,-1,0.8125
1171,0.29889532923698425,-1,0.8125
1172,0.20670509338378906,-1,0.9375
1173,0.3546765446662903,-1,0.84375
1174,0.1808890700340271,-1,0.96875
1175,0.22088280320167542,-1,0.875
1176,0.3727073669433594,-1,0.90625
1177,0.32331496477127075,-1,0.90625
1178,0.26226577162742615,-1,0.84375
1179,0.3485789895057678,-1,0.8125
1180,0.4725552201271057,-1,0.8125
1181,0.34437525272369385,-1,0.875
1182,0.3322986364364624,-1,0.84375
1183,0.4886583387851715,-1,0.84375
1184,0.2839392423629761,-1,0.9375
1185,0.3955816924571991,-1,0.84375
1186,0.33975347876548767,-1,0.84375
1187,0.8309717178344727,-1,0.6875
1188,0.2513628602027893,-1,0.84375
1189,0.32852381467819214,-1,0.84375
1190,0.392007052898407,-1,0.84375
1191,0.6973491907119751,-1,0.75
1192,0.27677828073501587,-1,0.875
1193,0.4089964032173157,-1,0.84375
1194,0.22197958827018738,-1,0.90625
1195,0.5578106641769409,-1,0.8125
1196,0.38878384232521057,-1,0.75
1197,0.3011655807495117,-1,0.84375
1198,0.17697647213935852,-1,1
1199,0.5203032493591309,-1,0.71875
1200,0.4196211099624634,-1,0.8125
1201,0.22153489291667938,-1,0.9375
1202,0.21150025725364685,-1,0.9375
1203,0.25449204444885254,-1,0.8125
1204,0.2876408100128174,-1,0.875
1205,0.4628135561943054,-1,0.78125
1206,0.35614338517189026,-1,0.875
1207,0.35953056812286377,-1,0.8125
1208,0.2108338177204132,-1,0.90625
1209,0.4507182836532593,-1,0.84375
1210,0.3060637414455414,-1,0.84375
1211,0.21578297019004822,-1,0.90625
1212,0.36944258213043213,-1,0.8125
1213,0.2955039143562317,-1,0.84375
1214,0.2690501809120178,-1,0.9375
1215,0.27811408042907715,-1,0.875
1216,0.17339757084846497,-1,0.9375
1217,0.2734147310256958,-1,0.84375
1218,0.16511380672454834,-1,0.9375
1219,0.420348584651947,-1,0.71875
1220,0.4241787791252136,-1,0.90625
1221,0.3348124325275421,-1,0.8125
1222,0.36455798149108887,-1,0.84375
1223,0.33075571060180664,-1,0.8125
1224,0.17712146043777466,-1,0.9375
1225,0.5806124210357666,-1,0.78125
1226,0.3192353844642639,-1,0.875
1227,0.412065327167511,-1,0.8125
1228,0.4258098006248474,-1,0.8125
1229,0.4589242935180664,-1,0.84375
1230,0.36898255348205566,-1,0.84375
1231,0.5256390571594238,-1,0.78125
1232,0.46208977699279785,-1,0.78125
1233,0.37619656324386597,-1,0.875
1234,0.6150352358818054,-1,0.71875
1235,0.348854124546051,-1,0.84375
1236,0.39745935797691345,-1,0.875
1237,0.5175489187240601,-1,0.8125
1238,0.47814542055130005,-1,0.71875
1239,0.36950889229774475,-1,0.8125
1240,0.35574427247047424,-1,0.875
1241,0.38391464948654175,-1,0.78125
1242,0.6231768131256104,-1,0.78125
1243,0.3318098187446594,-1,0.875
1244,0.5348354578018188,-1,0.71875
1245,0.39133787155151367,-1,0.8125
1246,0.36992576718330383,-1,0.875
1247,0.4749213457107544,-1,0.6875
1248,0.3363170027732849,-1,0.84375
1249,0.4076825678348541,-1,0.84375
1250,0.35046809911727905,-1,0.84375
1251,0.4649440050125122,-1,0.71875
1252,0.3313961327075958,-1,0.875
1253,0.40395644307136536,-1,0.8125
1254,0.4319193959236145,-1,0.8125
1255,0.31669262051582336,-1,0.875
1256,0.3983933925628662,-1,0.78125
1257,0.46545425057411194,-1,0.84375
1258,0.25471431016921997,-1,0.9375
1259,0.22669796645641327,-1,0.875
1260,0.2241726815700531,-1,0.90625
1261,0.4897960126399994,-1,0.6875
1262,0.4665684700012207,-1,0.71875
1263,0.3261123597621918,-1,0.84375
1264,0.36410731077194214,-1,0.78125
1265,0.32948142290115356,-1,0.84375
1266,0.24393682181835175,-1,0.90625
1267,0.3853590488433838,-1,0.78125
1268,0.41235941648483276,-1,0.84375
1269,0.21936984360218048,-1,0.9375
1270,0.2243301272392273,-1,0.96875
1271,0.3029513955116272,-1,0.90625
1272,0.3991504907608032,-1,0.84375
1273,0.2920830249786377,-1,0.90625
1274,0.41722017526626587,-1,0.8125
1275,0.14146624505519867,-1,0.96875
1276,0.6188510656356812,-1,0.71875
1277,0.3091755509376526,-1,0.875
1278,0.21314430236816406,-1,0.875
1279,0.37296220660209656,-1,0.90625
1280,0.3578624427318573,-1,0.84375
1281,0.480831503868103,-1,0.75
1282,0.34147942066192627,-1,0.8125
1283,0.3465278148651123,-1,0.875
1284,0.17646147310733795,-1,0.9375
1285,0.23941540718078613,-1,0.9375
1286,0.4769502878189087,-1,0.78125
1287,0.43676966428756714,-1,0.84375
1288,0.41907113790512085,-1,0.78125
1289,0.2732512056827545,-1,0.875
1290,0.36101698875427246,-1,0.8125
1291,0.3720693588256836,-1,0.84375
1292,0.45270836353302,-1,0.75
1293,0.18579787015914917,-1,0.96875
1294,0.26515811681747437,-1,0.90625
1295,0.27520084381103516,-1,0.875
1296,0.43155956268310547,-1,0.84375
1297,0.2164449840784073,-1,0.90625
1298,0.2952955961227417,-1,0.84375
1299,0.056357014924287796,-1,1
1300,0.27490517497062683,-1,0.875
1301,0.41190722584724426,-1,0.84375
1302,0.47355911135673523,-1,0.65625
1303,0.38627558946609497,-1,0.8125
1304,0.37223488092422485,-1,0.84375
1305,0.273197740316391,-1,0.90625
1306,0.29472166299819946,-1,0.84375
1307,0.35420387983322144,-1,0.90625
1308,0.4673517644405365,-1,0.8125
1309,0.45063304901123047,-1,0.78125
1310,0.25783705711364746,-1,0.9375
1311,0.2755098342895508,-1,0.875
1312,0.4276071786880493,-1,0.71875
1313,0.27684342861175537,-1,0.875
1314,0.21932661533355713,-1,0.9375
1315,0.35018444061279297,-1,0.8125
1316,0.38794299960136414,-1,0.84375
1317,0.47333571314811707,-1,0.8125
1318,0.328083872795105,-1,0.875
1319,0.2709735631942749,-1,0.90625
1320,0.20029306411743164,-1,0.90625
1321,0.2903474271297455,-1,0.8125
1322,0.2845412492752075,-1,0.84375
1323,0.5985903739929199,-1,0.75
1324,0.3971124589443207,-1,0.78125
1325,0.27007633447647095,-1,0.9375
1326,0.31354859471321106,-1,0.84375
1327,0.32519033551216125,-1,0.8125
1328,0.3534526228904724,-1,0.90625
1329,0.25548839569091797,-1,0.90625
1330,0.26759493350982666,-1,0.90625
1331,0.20579886436462402,-1,0.90625
1332,0.20039182901382446,-1,0.9375
1333,0.39808714389801025,-1,0.84375
1334,0.3892137408256531,-1,0.8125
1335,0.14017245173454285,-1,0.96875
1336,0.4748271405696869,-1,0.8125
1337,0.06307347118854523,-1,1
1338,0.36185234785079956,-1,0.84375
1339,0.545139729976654,-1,0.84375
1340,0.5368435382843018,-1,0.8125
1341,0.5636146068572998,-1,0.78125
1342,0.18897327780723572,-1,0.90625
1343,0.3220834732055664,-1,0.84375
1344,0.3322898745536804,-1,0.84375
1345,0.33733105659484863,-1,0.84375
1346,0.30254030227661133,-1,0.875
1347,0.3081725239753723,-1,0.8125
1348,0.5779883861541748,-1,0.75
1349,0.2889820635318756,-1,0.875
1350,0.3027913570404053,-1,0.875
1351,0.45303744077682495,-1,0.78125
1352,0.4192812740802765,-1,0.84375
1353,0.3445139527320862,-1,0.8125
1354,0.22287079691886902,-1,0.84375
1355,0.19880741834640503,-1,0.9375
1356,0.2666764259338379,-1,0.875
1357,0.34002676606178284,-1,0.8125
1358,0.26005393266677856,-1,0.875
1359,0.35344964265823364,-1,0.84375
1360,0.37707358598709106,-1,0.75
1361,0.2825518250465393,-1,0.90625
1362,0.5300990343093872,-1,0.75
1363,0.3467904031276703,-1,0.90625
1364,0.3417089581489563,-1,0.875
1365,0.5164533257484436,-1,0.75
1366,0.24311281740665436,-1,0.90625
1367,0.320861279964447,-1,0.90625
1368,0.21097731590270996,-1,0.9375
1369,0.3077453374862671,-1,0.875
1370,0.5078794956207275,-1,0.78125
1371,0.27607375383377075,-1,0.84375
1372,0.313554584980011,-1,0.875
1373,0.4630635976791382,-1,0.8125
1374,0.35807836055755615,-1,0.84375
1375,0.21746069192886353,-1,0.875
1376,0.12726831436157227,-1,0.9375
1377,0.3017515540122986,-1,0.875
1378,0.3948633670806885,-1,0.78125
1379,0.3704095482826233,-1,0.8125
1380,0.19816434383392334,-1,0.9375
1381,0.3776600956916809,-1,0.84375
1382,0.3260146379470825,-1,0.84375
1383,0.5021079778671265,-1,0.8125
1384,0.20050281286239624,-1,0.875
1385,0.4515319764614105,-1,0.71875
1386,0.33924853801727295,-1,0.84375
1387,0.35920724272727966,-1,0.84375
1388,0.23794636130332947,-1,0.9375
1389,0.2905133068561554,-1,0.9375
1390,0.4383094906806946,-1,0.84375
1391,0.35071444511413574,-1,0.84375
1392,0.3391817808151245,-1,0.90625
1393,0.23127853870391846,-1,0.875
1394,0.33122503757476807,-1,0.875
1395,0.41483789682388306,-1,0.84375
1396,0.4652731418609619,-1,0.78125
1397,0.42584794759750366,-1,0.8125
1398,0.15965183079242706,-1,0.96875
1399,0.40774810314178467,-1,0.78125
1400,0.3840414881706238,-1,0.875
1401,0.39169663190841675,-1,0.84375
1402,0.3181772232055664,-1,0.8125
1403,0.2824162244796753,-1,0.90625
1404,0.48862770199775696,-1,0.78125
1405,0.5397293567657471,-1,0.78125
1406,0.22740639746189117,-1,0.9375
1407,0.16979515552520752,-1,0.96875
1408,0.2547294497489929,-1,0.90625
1409,0.3809175491333008,-1,0.75
1410,0.2663128077983856,-1,0.84375
1411,0.5142873525619507,-1,0.78125
1412,0.28053128719329834,-1,0.875
1413,0.3759534955024719,-1,0.84375
1414,0.17609646916389465,-1,0.9375
1415,0.2986241579055786,-1,0.84375
1416,0.2121654897928238,-1,0.96875
1417,0.3090130388736725,-1,0.875
1418,0.32529059052467346,-1,0.84375
1419,0.4447995126247406,-1,0.875
1420,0.29630815982818604,-1,0.90625
1421,0.3252614736557007,-1,0.8125
1422,0.214275062084198,-1,0.9375
1423,0.5193512439727783,-1,0.71875
1424,0.28485313057899475,-1,0.84375
1425,0.2173772156238556,-1,0.96875
1426,0.3553159236907959,-1,0.8125
1427,0.28285664319992065,-1,0.84375
1428,0.26980826258659363,-1,0.90625
1429,0.2985522449016571,-1,0.90625
1430,0.329675555229187,-1,0.90625
1431,0.3623688220977783,-1,0.84375
1432,0.49016520380973816,-1,0.78125
1433,0.1998913288116455,-1,0.90625
1434,0.34259724617004395,-1,0.875
1435,0.3966972231864929,-1,0.8125
1436,0.22250525653362274,-1,0.9375
1437,0.3822312653064728,-1,0.8125
1438,0.41642993688583374,-1,0.84375
1439,0.5730715990066528,-1,0.71875
1440,0.3665345311164856,-1,0.84375
1441,0.2424105405807495,-1,0.90625
1442,0.2099497765302658,-1,0.90625
1443,0.42446961998939514,-1,0.8125
1444,0.198375403881073,-1,0.96875
1445,0.4272446930408478,-1,0.8125
1446,0.24754619598388672,-1,0.875
1447,0.19419124722480774,-1,0.875
1448,0.3198058605194092,-1,0.90625
1449,0.31156760454177856,-1,0.78125
1450,0.1662190854549408,-1,0.9375
1451,0.30706802010536194,-1,0.8125
1452,0.34029847383499146,-1,0.8125
1453,0.19016537070274353,-1,0.96875
1454,0.3644271492958069,-1,0.78125
1455,0.3126339316368103,-1,0.875
1456,0.21197772026062012,-1,0.9375
1457,0.2304009646177292,-1,0.875
1458,0.24362844228744507,-1,0.90625
1459,0.3257090747356415,-1,0.90625
1460,0.23119662702083588,-1,0.875
1461,0.46338874101638794,-1,0.78125
1462,0.3111656904220581,-1,0.875
1463,0.19782140851020813,-1,0.9375
1464,0.2899775505065918,-1,0.8125
1465,0.2810247242450714,-1,0.9375
1466,0.2754858136177063,-1,0.875
1467,0.31454163789749146,-1,0.875
1468,0.19914856553077698,-1,0.9375
1469,0.2809300422668457,-1,0.84375
